dataset,sigma,method,image,rho_1,rho_ratio_1,rho_phase_1,E_band1_clean,rho_2,rho_ratio_2,rho_phase_2,E_band2_clean,rho_3,rho_ratio_3,rho_phase_3,E_band3_clean,rho_4,rho_ratio_4,rho_phase_4,E_band4_clean
PnPLO,10,dncnn,image (76).jpg,0.9921853601798477,0.9921853601798477,0.8897272276823683,355657434805946.1,0.6627422786865684,1.3372577213134316,0.5525746607725623,2179885996822.9614,0.4815201101428339,1.518479889857166,0.3445481193911756,845634727066.2047,0.0,4.020108185559808,-0.643268882216858,267275435798.58713
PnPLO,10,cae_pso,image (76).jpg,0.9701038761959487,1.0298961238040514,0.8842561830986466,355657434805946.1,0.8738724531493489,1.126127546850651,0.47768282490810765,2179885996822.9614,0.4724728293274857,0.4724728293274857,0.12627742649137086,845634727066.2047,0.9371390484519695,1.0628609515480305,0.017487194235027426,267275435798.58713
PnPLO,10,bm3d,image (779).jpg,0.9730151314670102,0.9730151314670102,0.9851333622824738,5.589868087840791e+16,0.9602914736439975,0.9602914736439975,0.8167848349256119,65446065647779.875,0.8905465888760472,0.8905465888760472,0.6861098761714285,28176065789362.902,0.8415164406303122,0.8415164406303122,0.5169662594873027,15467043113284.17
PnPLO,10,gaussian_filter,image (779).jpg,0.9713658840334587,0.9713658840334587,0.9827050217732616,5.589868087840791e+16,0.33673142612205287,0.3367314261220529,0.49489715155223124,65446065647779.875,0.04447867664544358,0.04447867664544357,0.1602121491580779,28176065789362.902,0.0021428401957667154,0.0021428401957667422,0.025809967972089454,15467043113284.17
PnPLO,10,autoencoder,image (779).jpg,0.9562089797858507,0.9562089797858507,0.8689890968362051,5.589868087840791e+16,0.5366836977761005,1.4633163022238995,-0.01883253287646447,65446065647779.875,0.8752382787137531,0.8752382787137531,-0.28498728050666444,28176065789362.902,0.9573579908436882,1.0426420091563118,-0.41010023413546626,15467043113284.17
PnPLO,10,dncnn,image (779).jpg,0.9625267564212411,0.9625267564212411,0.8696359632202744,5.589868087840791e+16,0.17590478387898545,1.8240952161210147,0.079105488954481,65446065647779.875,0.05767042430663072,1.9423295756933692,0.01708084848738245,28176065789362.902,0.0,2.6620347281245724,-0.2964914690206597,15467043113284.17
PnPLO,10,cae_pso,image (779).jpg,0.966793175883754,0.966793175883754,0.868997589109495,5.589868087840791e+16,0.44735878564453846,1.5526412143554615,0.011108423510167165,65446065647779.875,0.916267197345184,0.916267197345184,-0.2523304442625198,28176065789362.902,0.933240168059184,1.066759831940816,-0.4025202958749299,15467043113284.17
PnPLO,10,bm3d,image (782).jpg,0.9999061162621231,1.0000938837378768,0.9879300562273612,1.337553669934532e+16,0.9686683729733778,0.9686683729733778,0.8689020239827071,181976950637070.44,0.9341023245616191,0.9341023245616191,0.7568672415802207,56874310598342.195,0.8918584811401222,0.8918584811401222,0.5469384141383806,19370584963601.723
PnPLO,10,gaussian_filter,image (782).jpg,0.9910651381713423,0.9910651381713423,0.9720218905372054,1.337553669934532e+16,0.3373859829129069,0.3373859829129069,0.5078354570288613,181976950637070.44,0.0668949391358784,0.06689493913587853,0.1806102929777359,56874310598342.195,0.045728810964861144,0.045728810964861026,0.05106438950433867,19370584963601.723
PnPLO,10,autoencoder,image (782).jpg,0.9873378864621369,1.012662113537863,0.9759588704711878,1.337553669934532e+16,0.8206874342658436,0.8206874342658436,0.5788659663816919,181976950637070.44,0.1817810332494738,0.18178103324947376,0.15117014778468718,56874310598342.195,0.12885743468396404,0.12885743468396402,0.07469311123334355,19370584963601.723
PnPLO,10,dncnn,image (782).jpg,0.9914047654265757,1.0085952345734244,0.9871172913676103,1.337553669934532e+16,0.9744893505720482,1.0255106494279518,0.8229265699389823,181976950637070.44,0.8368042811047899,1.16319571889521,0.5914867277001764,56874310598342.195,0.0,2.120618443247213,-0.05679973203204969,19370584963601.723
PnPLO,10,cae_pso,image (782).jpg,0.9403182835503341,1.059681716449666,0.9595846877211628,1.337553669934532e+16,0.8596209750521658,0.8596209750521658,0.6830766279257863,181976950637070.44,0.26200572249278775,0.26200572249278775,0.2365291799892174,56874310598342.195,0.2683326823414196,0.26833268234141955,0.09432013347556478,19370584963601.723
PnPLO,10,bm3d,image (783).jpg,0.9999863502615556,0.9999863502615556,0.9847144865391181,1.297558852118897e+16,0.952290965725289,0.952290965725289,0.7677762737322146,120357876795158.17,0.8504393665969859,0.8504393665969859,0.6155310807056045,56900421240125.44,0.7920414406159266,0.7920414406159266,0.4665759545775664,32692363837075.92
PnPLO,10,gaussian_filter,image (783).jpg,0.9967096353513857,0.9967096353513857,0.9781853388288341,1.297558852118897e+16,0.34150892683242273,0.3415089268324227,0.4978606601399619,120357876795158.17,0.059466028513830316,0.059466028513830343,0.1686047350278964,56900421240125.44,0.023629438759317,0.02362943875931699,0.0400435938559639,32692363837075.92
