dataset,sigma,method,image,rho_1,rho_ratio_1,rho_phase_1,E_band1_clean,rho_2,rho_ratio_2,rho_phase_2,E_band2_clean,rho_3,rho_ratio_3,rho_phase_3,E_band3_clean,rho_4,rho_ratio_4,rho_phase_4,E_band4_clean
INRIA,1,bm3d,person_and_bike_064_jpg.rf.57841cd0143134dd84d4b04e8bcdc055.jpg,0.9999654833262235,1.0000345166737765,0.9984768846710343,1968442800328990.2,0.9995766934674428,0.9995766934674428,0.9726629357962295,17722215428767.29,0.9999097657739797,1.0000902342260203,0.943716456943232,6306530965811.8955,0.996446744586635,1.003553255413365,0.8830101902646549,2751674202096.7236
INRIA,1,gaussian_filter,person_and_bike_064_jpg.rf.57841cd0143134dd84d4b04e8bcdc055.jpg,0.9951363796119516,0.9951363796119516,0.9820591079208795,1968442800328990.2,0.33194255409285656,0.33194255409285667,0.5365372530841861,17722215428767.29,0.05766240495885877,0.057662404958858826,0.18154052209099525,6306530965811.8955,0.03757549059802301,0.03757549059802308,0.04449271219947104,2751674202096.7236
INRIA,1,autoencoder,person_and_bike_064_jpg.rf.57841cd0143134dd84d4b04e8bcdc055.jpg,0.9469463043228209,0.9469463043228209,0.7780893971082166,1968442800328990.2,0.8816840271312866,0.8816840271312866,0.4641612143206214,17722215428767.29,0.2357062333310419,0.23570623333104193,0.03834505222287088,6306530965811.8955,0.21000871542801824,0.21000871542801824,-0.034232441449468354,2751674202096.7236
INRIA,1,dncnn,person_and_bike_064_jpg.rf.57841cd0143134dd84d4b04e8bcdc055.jpg,0.9546049121879977,0.9546049121879977,0.7785505024832877,1968442800328990.2,0.960109624121818,1.0398903758781821,0.6558927849558609,17722215428767.29,0.9486126237884949,1.0513873762115051,0.6297033889504623,6306530965811.8955,0.8816870754451608,1.118312924554839,0.5707352162154855,2751674202096.7236
INRIA,1,cae_pso,person_and_bike_064_jpg.rf.57841cd0143134dd84d4b04e8bcdc055.jpg,0.9387870674151055,0.9387870674151055,0.7778404723487226,1968442800328990.2,0.9548518188459467,0.9548518188459467,0.5422324781116588,17722215428767.29,0.26708694965607505,0.26708694965607516,0.0809395160094386,6306530965811.8955,0.23703758646968476,0.23703758646968467,-0.024047606779958874,2751674202096.7236
INRIA,1,bm3d,person_and_bike_078_jpg.rf.8266298dbc2ec2a7c47b56938378e3c7.jpg,0.9999890760940767,0.9999890760940767,0.998109734252594,1291072391790715.0,0.9999000129849084,1.0000999870150915,0.9709212745795823,15707997129875.941,0.999535437550071,0.999535437550071,0.937339471383536,5095919354091.822,0.9959417462280769,1.0040582537719231,0.8566844250117319,1804253768304.631
INRIA,1,gaussian_filter,person_and_bike_078_jpg.rf.8266298dbc2ec2a7c47b56938378e3c7.jpg,0.9927036090441892,0.9927036090441892,0.9786103963176315,1291072391790715.0,0.33604008797142526,0.33604008797142515,0.538507375678929,15707997129875.941,0.067302441187446,0.06730244118744604,0.19110269115312506,5095919354091.822,0.06455985749919257,0.0645598574991925,0.06635503867052939,1804253768304.631
INRIA,1,autoencoder,person_and_bike_078_jpg.rf.8266298dbc2ec2a7c47b56938378e3c7.jpg,0.9440408334107707,0.9440408334107707,0.7681243040142293,1291072391790715.0,0.8560829286051844,0.8560829286051844,0.49670047731300615,15707997129875.941,0.20975885438532282,0.20975885438532288,0.04349810673611498,5095919354091.822,0.1990202653689359,0.19902026536893588,-0.04733296714338864,1804253768304.631
INRIA,1,dncnn,person_and_bike_078_jpg.rf.8266298dbc2ec2a7c47b56938378e3c7.jpg,0.9518668273160723,0.9518668273160723,0.7689443187439304,1291072391790715.0,0.9876290154910912,1.0123709845089088,0.7056745293143293,15707997129875.941,0.9742697972740507,1.0257302027259492,0.6714320982124384,5095919354091.822,0.9058077274001046,1.0941922725998954,0.5637438764915975,1804253768304.631
INRIA,1,cae_pso,person_and_bike_078_jpg.rf.8266298dbc2ec2a7c47b56938378e3c7.jpg,0.9396566316293257,0.9396566316293257,0.7679249709592919,1291072391790715.0,0.9366088307601587,0.9366088307601587,0.5799221585584171,15707997129875.941,0.23908348565026272,0.23908348565026266,0.09510140046474125,5095919354091.822,0.22175088511865693,0.22175088511865698,-0.04104800890599303,1804253768304.631
INRIA,1,bm3d,person_and_bike_103_jpg.rf.850fb982a06b6e4cc05a5c14be48f6a6.jpg,0.9999903385556118,1.000009661444388,0.9985705387555424,2250591272222743.5,0.9998481950984692,1.0001518049015308,0.9568318504904888,7204046280832.542,0.9990527427084389,0.9990527427084389,0.9121868253738958,2663208515922.745,0.9925270053872922,1.0074729946127077,0.8280460621537614,1214059509645.1372
